target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 67011162,67011162,100,100,15.03,181.5167,-57.7701,3,2,3300.0,,,99.9496,UNKNOWN,5,999.0,2444
TIC 1036707862,1036707862,100,100,15.04,218.2507,-61.3548,3,4,,,,642.954,UNKNOWN,5,999.0,2445
TIC 106400760,106400760,100,100,15.05,159.3009,-41.3361,2,4,,,,772.895,UNKNOWN,5,999.0,2446
TIC 990174895,990174895,100,100,15.05,189.8588,-55.4552,3,1,,,,139.657,UNKNOWN,5,999.0,2447
TIC 307897203,307897203,100,100,15.06,180.1225,-60.743,3,2,,,,102.681,UNKNOWN,5,999.0,2448
TIC 322612694,322612694,100,100,15.06,206.1669,-63.3316,3,4,3783.0,,,277.154,UNKNOWN,5,999.0,2449
TIC 389935368,389935368,100,100,15.07,182.4673,-54.7793,3,2,,,,874.522,UNKNOWN,5,999.0,2450
TIC 91533164,91533164,100,100,15.08,171.0064,-50.9943,2,1,,,,55.2784,UNKNOWN,5,999.0,2451
TIC 449778103,449778103,100,100,15.1,201.2599,-62.9543,3,4,,,,,UNKNOWN,5,999.0,2452
TIC 162151345,162151345,100,100,15.12,168.5743,-45.8235,2,1,,,,995.215,UNKNOWN,5,999.0,2453
TIC 306519365,306519365,100,100,15.12,265.3625,-65.0624,4,4,,,,67.129,UNKNOWN,5,999.0,2454
TIC 447714528,447714528,100,100,15.12,255.0073,-60.9351,4,4,,,,1218.35,UNKNOWN,5,999.0,2455
TIC 173989338,173989338,100,100,15.13,258.4825,-57.6398,4,4,,,,64.1452,UNKNOWN,5,999.0,2456
TIC 1509052263,1509052263,100,100,15.13,266.1467,-72.9931,4,3,,,,87.284,UNKNOWN,5,999.0,2457
TIC 467090733,467090733,100,100,15.14,167.7084,-60.7699,3,2,,,,164.082,UNKNOWN,5,999.0,2458
TIC 164583598,164583598,100,100,15.15,191.9471,-48.7175,3,1,3079.0,,,157.503,UNKNOWN,5,999.0,2459
TIC 260624145,260624145,100,100,15.15,225.5361,-70.0338,4,2,,,,159.074,UNKNOWN,5,999.0,2460
TIC 320868884,320868884,100,100,15.15,205.4701,-63.2231,3,4,3965.0,,,334.195,UNKNOWN,5,999.0,2461
TIC 995712172,995712172,100,100,15.15,180.5242,-50.2485,2,2,,,,315.538,UNKNOWN,5,999.0,2462
TIC 375838851,375838851,100,100,15.16,178.7868,-56.653,3,2,3534.0,,,227.102,UNKNOWN,5,999.0,2463
TIC 380163678,380163678,100,100,15.16,257.4146,-58.5048,4,4,,,,1397.94,UNKNOWN,5,999.0,2464
TIC 447645320,447645320,100,100,15.16,254.5905,-65.2484,4,4,,,,842.619,UNKNOWN,5,999.0,2465
TIC 91783550,91783550,100,100,15.17,171.4747,-50.7064,2,1,,,,1768.51,UNKNOWN,5,999.0,2466
TIC 420279755,420279755,100,100,15.17,198.8238,-56.9952,3,1,,,,951.001,UNKNOWN,5,999.0,2467
TIC 181061364,181061364,100,100,15.18,173.4747,-41.8039,2,2,,,,,UNKNOWN,5,999.0,2468
TIC 301397041,301397041,100,100,15.18,255.961,-66.8777,4,4,,,,1053.85,UNKNOWN,5,999.0,2469
TIC 360365937,360365937,100,100,15.18,217.4513,-68.835,4,2,,,,,UNKNOWN,5,999.0,2470
TIC 337306072,337306072,100,100,15.19,215.3006,-62.6989,3,4,,,,,UNKNOWN,5,999.0,2471
TIC 68321728,68321728,100,100,15.21,236.3174,-59.3628,4,1,,,,2677.94,UNKNOWN,5,999.0,2472
TIC 320575571,320575571,100,100,15.23,174.9754,-61.8812,3,2,,,,,UNKNOWN,5,999.0,2473
TIC 315714493,315714493,100,100,15.24,171.2804,-61.6984,3,2,,,,75.9866,UNKNOWN,5,999.0,2474
TIC 443066742,443066742,100,100,15.24,198.754,-64.1357,3,3,4383.0,,,9324.58,UNKNOWN,5,999.0,2475
TIC 449545925,449545925,100,100,15.24,200.4999,-62.2868,3,4,,,,3759.53,UNKNOWN,5,999.0,2476
TIC 989268209,989268209,100,100,15.25,180.1091,-57.829,3,2,,,,519.102,UNKNOWN,5,999.0,2477
TIC 1309666290,1309666290,100,100,15.25,253.4441,-78.0741,4,2,,,,188.252,UNKNOWN,5,999.0,2478
TIC 321662350,321662350,100,100,15.28,175.3924,-64.1914,3,2,,,,993.577,UNKNOWN,5,999.0,2479
TIC 321460457,321460457,100,100,15.29,175.4696,-61.2532,3,2,,,,865.045,UNKNOWN,5,999.0,2480
TIC 456053825,456053825,100,100,15.29,230.463,-59.9004,4,1,,,,,UNKNOWN,5,999.0,2481
TIC 344131222,344131222,100,100,15.31,279.1542,-77.9602,4,3,,,,276.015,UNKNOWN,5,999.0,2482
TIC 426971746,426971746,100,100,15.31,237.3286,-67.8628,4,1,,,,1287.07,UNKNOWN,5,999.0,2483
TIC 941859148,941859148,100,100,15.31,162.0364,-39.9378,2,4,,,,250.082,UNKNOWN,5,999.0,2484
TIC 305424845,305424845,100,100,15.32,262.3124,-63.2126,4,4,,,,1155.32,UNKNOWN,5,999.0,2485
TIC 21948511,21948511,100,100,15.34,182.022,-42.8712,2,2,,,,2166.11,UNKNOWN,5,999.0,2486
TIC 306048352,306048352,100,100,15.34,166.4219,-58.62,3,2,4130.0,,,442.481,UNKNOWN,5,999.0,2487
TIC 438446231,438446231,100,100,15.34,195.0902,-63.6368,3,3,,,,4094.33,UNKNOWN,5,999.0,2488
TIC 950950276,950950276,100,100,15.34,180.2304,-36.5013,2,3,,,,136.962,UNKNOWN,5,999.0,2489
TIC 61817161,61817161,100,100,15.35,177.31,-44.1303,2,2,,,,926.751,UNKNOWN,5,999.0,2490
TIC 997917259,997917259,100,100,15.35,182.0216,-42.8712,2,2,,,,342.692,UNKNOWN,5,999.0,2491
TIC 1209526367,1209526367,100,100,15.35,244.4745,-62.9118,4,1,,,,396.637,UNKNOWN,5,999.0,2492
TIC 93941207,93941207,100,100,15.36,176.2908,-52.3141,2,1,,,,1667.84,UNKNOWN,5,999.0,2493
TIC 265124418,265124418,100,100,15.36,293.9047,-76.804,4,3,,,,1399.02,UNKNOWN,5,999.0,2494
TIC 361163068,361163068,100,100,15.36,242.1348,-69.0123,4,1,,,,1438.89,UNKNOWN,5,999.0,2495
TIC 1309917628,1309917628,100,100,15.36,255.2464,-73.8472,4,3,,,,458.08,UNKNOWN,5,999.0,2496
TIC 942950834,942950834,100,100,15.37,160.0567,-23.1147,1,1,,,,357.143,UNKNOWN,5,999.0,2497
TIC 324425723,324425723,100,100,15.38,285.6336,-75.7763,4,3,,,,1493.51,UNKNOWN,5,999.0,2498
TIC 392245394,392245394,100,100,15.38,174.9371,-70.6724,3,3,,,,,UNKNOWN,5,999.0,2499
TIC 425316495,425316495,100,100,15.38,191.0601,-55.0619,3,1,,,,931.313,UNKNOWN,5,999.0,2500
TIC 441773954,441773954,100,100,15.38,197.5416,-64.4178,3,3,,,,,UNKNOWN,5,999.0,2501
TIC 106807684,106807684,100,100,15.39,161.1062,-39.4093,2,4,,,,1298.99,UNKNOWN,5,999.0,2502
TIC 365659999,365659999,100,100,15.39,274.628,-62.7058,4,4,,,,844.466,UNKNOWN,5,999.0,2503
TIC 927605255,927605255,100,100,15.39,167.1952,-57.6502,3,2,,,,1122.04,UNKNOWN,5,999.0,2504
TIC 998223445,998223445,100,100,15.39,184.5947,-37.0834,2,2,,,,445.704,UNKNOWN,5,999.0,2505
TIC 467298933,467298933,100,100,15.4,168.1571,-61.6936,3,2,3144.0,,,5393.95,UNKNOWN,5,999.0,2506
TIC 1109919620,1109919620,100,100,15.41,229.532,-67.6148,4,1,,,,799.837,UNKNOWN,5,999.0,2507
TIC 306375414,306375414,100,100,15.42,166.6989,-57.3492,3,2,,,,1160.3,UNKNOWN,5,999.0,2508
TIC 311027358,311027358,100,100,15.42,256.6044,-76.385,4,3,,,,104.327,UNKNOWN,5,999.0,2509
TIC 339325958,339325958,100,100,15.43,190.157,-65.1222,3,3,3386.0,,,187.629,UNKNOWN,5,999.0,2510
TIC 360460993,360460993,100,100,15.44,262.5968,-57.9231,4,4,,,,58.6798,UNKNOWN,5,999.0,2511
TIC 361722723,361722723,100,100,15.44,195.3822,-72.5801,3,3,,,,70.0398,UNKNOWN,5,999.0,2512
TIC 461238865,461238865,100,100,15.44,232.7369,-65.813,4,1,,,,1549.0,UNKNOWN,5,999.0,2513
TIC 10002457607,10002457607,100,100,15.44,240.9407,-77.876,4,2,,,,,UNKNOWN,5,999.0,2514
TIC 39408363,39408363,100,100,15.45,226.9249,-59.4656,4,1,,,,80.8161,UNKNOWN,5,999.0,2515
TIC 448865254,448865254,100,100,15.45,214.2111,-70.9929,4,2,,,,56.0235,UNKNOWN,5,999.0,2516
TIC 518848110,518848110,100,100,15.45,195.7714,-72.2361,3,3,,,,172.615,UNKNOWN,5,999.0,2517
TIC 380779251,380779251,100,100,15.46,269.5249,-60.7024,4,4,,,,65.4491,UNKNOWN,5,999.0,2518
TIC 466069409,466069409,100,100,15.46,164.9589,-61.3417,3,2,,,,6966.43,UNKNOWN,5,999.0,2519
TIC 74743076,74743076,100,100,15.47,265.6793,-57.9675,4,4,3961.0,,,462.363,UNKNOWN,5,999.0,2520
TIC 106760503,106760503,100,100,15.47,160.9437,-39.1101,2,4,,,,95.1695,UNKNOWN,5,999.0,2521
TIC 168071263,168071263,100,100,15.48,152.6987,-24.4534,1,1,,,,39.9089,UNKNOWN,5,999.0,2522
TIC 336646794,336646794,100,100,15.48,214.9144,-59.9765,3,4,,,,,UNKNOWN,5,999.0,2523
TIC 447183836,447183836,100,100,15.48,250.3114,-60.2684,4,4,,,,1067.59,UNKNOWN,5,999.0,2524
TIC 941096972,941096972,100,100,15.48,173.4755,-36.7576,2,3,,,,370.07,UNKNOWN,5,999.0,2525
TIC 1922111056,1922111056,100,100,15.48,293.3406,-76.7482,4,3,,,,444.766,UNKNOWN,5,999.0,2526
TIC 363441828,363441828,100,100,15.49,164.4708,-24.4033,1,2,,,,632.349,UNKNOWN,5,999.0,2527
TIC 436494457,436494457,100,100,15.49,193.7063,-62.6137,3,3,,,,,UNKNOWN,5,999.0,2528
TIC 305275399,305275399,100,100,15.5,261.9326,-64.5609,4,4,,,,1263.69,UNKNOWN,5,999.0,2529
TIC 452168290,452168290,100,100,15.5,173.9637,-54.8964,3,2,,,,1279.35,UNKNOWN,5,999.0,2530
TIC 316383449,316383449,100,100,15.51,171.9302,-61.6768,3,2,3146.0,,,3859.04,UNKNOWN,5,999.0,2531
TIC 361718423,361718423,100,100,15.51,244.1111,-71.7516,4,2,,,,1248.24,UNKNOWN,5,999.0,2532
TIC 376272707,376272707,100,100,15.51,179.2661,-54.2092,3,2,,,,1507.03,UNKNOWN,5,999.0,2533
TIC 361282196,361282196,100,100,15.52,242.4674,-68.5824,4,1,,,,1199.78,UNKNOWN,5,999.0,2534
TIC 401187460,401187460,100,100,15.52,187.7402,-47.9322,2,2,,,,930.255,UNKNOWN,5,999.0,2535
TIC 1131992991,1131992991,100,100,15.52,220.0727,-61.9853,3,4,,,,8513.55,UNKNOWN,5,999.0,2536
TIC 345178165,345178165,100,100,15.53,177.3291,-38.6657,2,3,,,,1237.92,UNKNOWN,5,999.0,2537
TIC 61766993,61766993,100,100,15.54,177.2352,-44.1202,2,2,,,,65.7931,UNKNOWN,5,999.0,2538
TIC 253184319,253184319,100,100,15.54,195.2344,-58.5848,3,1,,,,1377.09,UNKNOWN,5,999.0,2539
TIC 1122119020,1122119020,100,100,15.54,221.903,-66.5109,4,1,,,,450.767,UNKNOWN,5,999.0,2540
TIC 72317183,72317183,100,100,15.55,186.9181,-45.0663,2,2,,,,976.001,UNKNOWN,5,999.0,2541
TIC 72759905,72759905,100,100,15.55,188.5136,-45.0259,2,2,,,,315.919,UNKNOWN,5,999.0,2542
TIC 426135813,426135813,100,100,15.56,238.4373,-74.1718,4,2,,,,1175.28,UNKNOWN,5,999.0,2543
TIC 258379678,258379678,100,100,15.57,182.3681,-43.9695,2,2,,,,1697.9,UNKNOWN,5,999.0,2544
TIC 384157905,384157905,100,100,15.57,244.0171,-79.7103,4,2,,,,325.567,UNKNOWN,5,999.0,2545
TIC 465946152,465946152,100,100,15.57,164.7655,-61.2482,3,2,,,,7971.09,UNKNOWN,5,999.0,2546
TIC 1815887548,1815887548,100,100,15.57,285.7752,-69.8732,4,3,,,,564.692,UNKNOWN,5,999.0,2547
TIC 106610525,106610525,100,100,15.58,160.2421,-41.3972,2,4,,,,1313.19,UNKNOWN,5,999.0,2548
TIC 163580961,163580961,100,100,15.58,174.3439,-42.5437,2,2,3884.0,,,381.697,UNKNOWN,5,999.0,2549
TIC 300950982,300950982,100,100,15.58,242.2161,-75.5724,4,2,,,,1602.0,UNKNOWN,5,999.0,2550
TIC 365954183,365954183,100,100,15.58,276.0987,-62.1057,4,4,,,,1768.35,UNKNOWN,5,999.0,2551
TIC 406726867,406726867,100,100,15.58,222.7378,-78.4778,4,2,,,,1061.57,UNKNOWN,5,999.0,2552
TIC 941632581,941632581,100,100,15.58,165.8251,-40.2625,2,4,,,,314.269,UNKNOWN,5,999.0,2553
TIC 423417471,423417471,100,100,15.59,235.0797,-65.7466,4,1,3465.0,,,229.099,UNKNOWN,5,999.0,2554
TIC 450783784,450783784,100,100,15.59,169.57,-54.1104,2,1,,,,1043.63,UNKNOWN,5,999.0,2555
TIC 343291035,343291035,100,100,15.6,265.3302,-74.4891,4,3,,,,1455.62,UNKNOWN,5,999.0,2556
TIC 106145150,106145150,100,100,15.61,158.0968,-41.353,2,4,,,,102.851,UNKNOWN,5,999.0,2557
TIC 157367048,157367048,100,100,15.61,177.332,-33.2176,2,3,,,,2017.39,UNKNOWN,5,999.0,2558
TIC 350464682,350464682,100,100,15.61,246.2386,-62.6286,4,1,,,,1908.17,UNKNOWN,5,999.0,2559
TIC 351918143,351918143,100,100,15.61,280.6096,-78.087,4,3,,,,83.186,UNKNOWN,5,999.0,2560
TIC 451295409,451295409,100,100,15.61,171.1521,-58.7662,3,2,,,,4526.8,UNKNOWN,5,999.0,2561
TIC 262457700,262457700,100,100,15.62,228.7269,-70.5777,4,2,,,,,UNKNOWN,5,999.0,2562
TIC 343651864,343651864,100,100,15.62,272.4993,-74.4735,4,3,,,,1396.77,UNKNOWN,5,999.0,2563
TIC 403801221,403801221,100,100,15.62,179.295,-29.421,2,3,,,,,UNKNOWN,5,999.0,2564
TIC 976912551,976912551,100,100,15.62,185.961,-61.616,3,2,,,,1401.21,UNKNOWN,5,999.0,2565
TIC 423392930,423392930,100,100,15.63,157.1922,-21.6853,1,1,,,,95.36,UNKNOWN,5,999.0,2566
TIC 451616873,451616873,100,100,15.63,171.9628,-56.7489,3,2,11478.0,,,1904.87,UNKNOWN,5,999.0,2567
TIC 1106522259,1106522259,100,100,15.63,226.2925,-71.115,4,2,,,,345.915,UNKNOWN,5,999.0,2568
TIC 305459266,305459266,100,100,15.64,165.9476,-59.028,3,2,4011.0,,,478.808,UNKNOWN,5,999.0,2569
TIC 1210415053,1210415053,100,100,15.64,247.9768,-61.807,4,1,,,,689.854,UNKNOWN,5,999.0,2570
TIC 57795788,57795788,100,100,15.66,174.9039,-34.7551,2,3,,,,1233.25,UNKNOWN,5,999.0,2571
TIC 1212167919,1212167919,100,100,15.66,246.6891,-58.5736,4,1,,,,1312.37,UNKNOWN,5,999.0,2572
TIC 406777914,406777914,100,100,15.67,224.8435,-78.3307,4,2,,,,205.979,UNKNOWN,5,999.0,2573
TIC 508664742,508664742,100,100,15.67,193.9293,-52.6308,3,1,,,,512.907,UNKNOWN,5,999.0,2574
TIC 942061828,942061828,100,100,15.67,170.8955,-38.5443,2,3,,,,991.481,UNKNOWN,5,999.0,2575
TIC 1510470799,1510470799,100,100,15.67,261.9421,-63.9096,4,4,,,,537.396,UNKNOWN,5,999.0,2576
TIC 1509097490,1509097490,100,100,15.68,264.1761,-72.2858,4,3,,,,777.453,UNKNOWN,5,999.0,2577
TIC 119779818,119779818,100,100,15.69,162.2073,-50.4568,2,1,3477.0,,,197.878,UNKNOWN,5,999.0,2578
TIC 165423175,165423175,100,100,15.69,180.07,-40.6223,2,2,,,,1607.74,UNKNOWN,5,999.0,2579
TIC 333670344,333670344,100,100,15.69,182.0277,-50.5191,2,2,,,,1070.83,UNKNOWN,5,999.0,2580
TIC 360799520,360799520,100,100,15.69,241.505,-67.1103,4,1,,,,1329.57,UNKNOWN,5,999.0,2581
TIC 270898354,270898354,100,100,15.7,220.2792,-56.0323,3,4,,,,97.0436,UNKNOWN,5,999.0,2582
TIC 344676515,344676515,100,100,15.7,253.6697,-59.033,4,4,,,,1343.31,UNKNOWN,5,999.0,2583
TIC 76065756,76065756,100,100,15.71,268.8198,-59.6547,4,4,,,,2242.42,UNKNOWN,5,999.0,2584
TIC 308757367,308757367,100,100,15.71,184.1646,-64.1969,3,2,,,,,UNKNOWN,5,999.0,2585
TIC 381982636,381982636,100,100,15.71,284.0858,-69.9505,4,3,,,,1451.62,UNKNOWN,5,999.0,2586
TIC 454011861,454011861,100,100,15.71,175.2609,-36.5626,2,3,,,,112.02,UNKNOWN,5,999.0,2587
TIC 54084321,54084321,100,100,15.72,160.125,-33.1682,2,4,,,,462.437,UNKNOWN,5,999.0,2588
TIC 256156660,256156660,100,100,15.72,267.1244,-72.29,4,3,,,,82.8856,UNKNOWN,5,999.0,2589
TIC 273388242,273388242,100,100,15.72,185.8517,-51.0099,3,1,,,,1939.71,UNKNOWN,5,999.0,2590
TIC 403565552,403565552,100,100,15.72,231.2941,-73.3356,4,2,,,,1294.62,UNKNOWN,5,999.0,2591
TIC 162623934,162623934,100,100,15.74,170.5212,-42.7912,2,1,,,,1222.53,UNKNOWN,5,999.0,2592
TIC 306157109,306157109,100,100,15.74,166.4972,-54.5921,2,1,,,,1454.18,UNKNOWN,5,999.0,2593
TIC 363931505,363931505,100,100,15.74,250.7667,-71.6848,4,2,,,,1451.43,UNKNOWN,5,999.0,2594
TIC 1126412373,1126412373,100,100,15.74,225.4963,-61.5324,4,1,,,,445.588,UNKNOWN,5,999.0,2595
TIC 48942631,48942631,100,100,15.76,163.5501,-34.2669,2,4,,,,1286.96,UNKNOWN,5,999.0,2596
TIC 320868409,320868409,100,100,15.76,205.6134,-63.2713,3,4,3585.0,,,263.538,UNKNOWN,5,999.0,2597
TIC 917099666,917099666,100,100,15.76,176.7121,-63.7366,3,2,,,,11163.6,UNKNOWN,5,999.0,2598
TIC 1023690348,1023690348,100,100,15.76,203.7078,-64.1422,3,4,,,,1681.5,UNKNOWN,5,999.0,2599
TIC 11560959,11560959,100,100,15.77,149.9049,-26.0736,1,1,,,,216.866,UNKNOWN,5,999.0,2600
TIC 289149727,289149727,100,100,15.77,201.9195,-59.1716,3,4,,,,1548.38,UNKNOWN,5,999.0,2601
TIC 304536203,304536203,100,100,15.77,178.1598,-64.0951,3,2,,,,,UNKNOWN,5,999.0,2602
TIC 941891927,941891927,100,100,15.77,164.7484,-38.5599,2,4,,,,281.939,UNKNOWN,5,999.0,2603
TIC 1208146381,1208146381,100,100,15.78,247.4644,-65.2404,4,1,,,,471.937,UNKNOWN,5,999.0,2604
TIC 107020009,107020009,100,100,15.79,182.8764,-35.3646,2,3,,,,118.656,UNKNOWN,5,999.0,2605
TIC 309087781,309087781,100,100,15.79,168.0787,-57.8943,3,2,6171.0,,,2322.66,UNKNOWN,5,999.0,2606
TIC 344165518,344165518,100,100,15.79,279.4621,-72.8879,4,3,,,,83.9244,UNKNOWN,5,999.0,2607
TIC 1030728414,1030728414,100,100,15.79,202.3299,-60.2987,3,4,,,,439.294,UNKNOWN,5,999.0,2608
TIC 1314163352,1314163352,100,100,15.79,253.4988,-58.421,4,4,,,,302.638,UNKNOWN,5,999.0,2609
TIC 1104869022,1104869022,100,100,15.8,229.1662,-75.7673,4,2,,,,546.664,UNKNOWN,5,999.0,2610
TIC 381641120,381641120,100,100,15.81,182.6628,-62.497,3,2,,,,,UNKNOWN,5,999.0,2611
TIC 72862170,72862170,100,100,15.82,188.7584,-42.6669,2,2,,,,,UNKNOWN,5,999.0,2612
TIC 438769029,438769029,100,100,15.82,195.3373,-62.8901,3,3,,,,,UNKNOWN,5,999.0,2613
TIC 1688554968,1688554968,100,100,15.83,271.7643,-71.5014,4,3,,,,115.035,UNKNOWN,5,999.0,2614
TIC 142387762,142387762,100,100,15.85,181.6978,-32.5761,2,3,,,,92.9502,UNKNOWN,5,999.0,2615
TIC 403126598,403126598,100,100,15.85,227.7937,-77.1885,4,2,,,,80.5735,UNKNOWN,5,999.0,2616
TIC 73764818,73764818,100,100,15.87,155.8873,-37.4871,2,4,,,,210.622,UNKNOWN,5,999.0,2617
TIC 91534657,91534657,100,100,15.87,171.0593,-50.1882,2,1,,,,152.827,UNKNOWN,5,999.0,2618
TIC 361165313,361165313,100,100,15.87,242.395,-68.2718,4,1,,,,238.79,UNKNOWN,5,999.0,2619
TIC 1018475314,1018475314,100,100,15.88,217.2203,-63.7093,3,4,,,,8449.45,UNKNOWN,5,999.0,2620
TIC 305489388,305489388,100,100,15.89,178.7184,-62.6547,3,2,,,,,UNKNOWN,5,999.0,2621
TIC 450869034,450869034,100,100,15.89,187.3823,-60.8128,3,2,,,,1780.25,UNKNOWN,5,999.0,2622
TIC 309191686,309191686,100,100,15.9,184.4788,-60.6787,3,2,6237.0,,,2668.58,UNKNOWN,5,999.0,2623
TIC 425858182,425858182,100,100,15.9,234.8162,-72.4307,4,2,,,,99.7447,UNKNOWN,5,999.0,2624
TIC 454104678,454104678,100,100,15.9,176.8226,-36.6316,2,3,,,,74.4966,UNKNOWN,5,999.0,2625
TIC 311335958,311335958,100,100,15.91,185.7597,-63.7346,3,2,,,,,UNKNOWN,5,999.0,2626
TIC 466070559,466070559,100,100,15.91,165.0537,-61.2291,3,2,,,,4129.76,UNKNOWN,5,999.0,2627
TIC 941022639,941022639,100,100,15.91,174.7093,-38.5004,2,3,,,,102.267,UNKNOWN,5,999.0,2628
TIC 1205587777,1205587777,100,100,15.91,242.3639,-73.9464,4,2,,,,479.31,UNKNOWN,5,999.0,2629
TIC 450595557,450595557,100,100,15.92,169.1669,-58.5054,3,2,,,,,UNKNOWN,5,999.0,2630
TIC 38547912,38547912,100,100,15.93,226.4836,-58.1788,4,1,,,,,UNKNOWN,5,999.0,2631
TIC 334561168,334561168,100,100,15.93,193.7151,-70.9713,3,3,,,,86.543,UNKNOWN,5,999.0,2632
TIC 467480787,467480787,100,100,15.94,168.6589,-61.2138,3,2,,,,,UNKNOWN,5,999.0,2633
TIC 1209543939,1209543939,100,100,15.94,245.1507,-62.6965,4,1,,,,591.592,UNKNOWN,5,999.0,2634
TIC 412872656,412872656,100,100,15.95,194.1612,-55.46,3,1,3939.0,,,463.237,UNKNOWN,5,999.0,2635
TIC 865174696,865174696,100,100,15.95,158.0053,-44.661,2,4,,,,616.939,UNKNOWN,5,999.0,2636
TIC 284508426,284508426,100,100,15.96,233.5472,-58.9993,4,1,,,,8847.8,UNKNOWN,5,999.0,2637
TIC 303117695,303117695,100,100,15.96,163.9718,-59.5333,3,2,,,,5132.75,UNKNOWN,5,999.0,2638
TIC 310731279,310731279,100,100,15.96,254.6059,-72.2523,4,3,,,,1489.09,UNKNOWN,5,999.0,2639
TIC 323603662,323603662,100,100,15.96,176.6832,-65.5379,3,2,,,,6937.65,UNKNOWN,5,999.0,2640
TIC 382468751,382468751,100,100,15.96,291.8293,-70.8012,4,3,,,,89.1528,UNKNOWN,5,999.0,2641
TIC 451889662,451889662,100,100,15.96,172.9221,-54.0304,2,1,,,,115.714,UNKNOWN,5,999.0,2642
TIC 107222192,107222192,100,100,15.97,183.7542,-35.0392,2,3,,,,188.094,UNKNOWN,5,999.0,2643
TIC 141906986,141906986,100,100,15.98,177.6577,-35.604,2,3,,,,2330.42,UNKNOWN,5,999.0,2644
TIC 281555312,281555312,100,100,15.99,170.696,-62.089,3,2,,,,1230.15,UNKNOWN,5,999.0,2645
TIC 454073096,454073096,100,100,15.99,176.3865,-41.4189,2,2,,,,1682.34,UNKNOWN,5,999.0,2646
TIC 165378960,165378960,100,100,11.66,179.7455,-40.6886,2,2,4416.93,0.567744,,,GIANT,6,1.840305,2647
TIC 241423335,241423335,100,100,10.05,205.3569,-52.0932,3,1,3992.0,1.49993,,96.5784,GIANT,6,2.362142,2648
TIC 328234948,328234948,100,100,10.51,190.2159,-68.9497,3,3,3866.0,1.39666,,101.025,GIANT,6,2.392181,2649
TIC 307889317,307889317,100,100,10.57,179.9572,-61.6069,3,2,4028.0,1.38113,,113.452,GIANT,6,2.394469,2650
TIC 210961739,210961739,100,100,10.91,213.0335,-59.6636,3,4,3703.0,1.32641,,100.764,GIANT,6,2.427356,2651
TIC 398542825,398542825,100,100,10.64,179.8418,-54.6742,3,2,3927.0,1.41627,,113.323,GIANT,6,2.430292,2652
TIC 450798184,450798184,100,100,11.21,187.0323,-63.0333,3,2,3571.0,1.28906,,104.453,GIANT,6,2.462546,2653
TIC 329457680,329457680,100,100,10.41,191.9967,-68.7337,3,3,4734.0,1.65576,,183.757,GIANT,6,2.519995,2654
TIC 308903145,308903145,100,100,11.56,184.4138,-64.1617,3,2,3423.0,1.27713,,108.006,GIANT,6,2.52447,2655
TIC 451194251,451194251,100,100,11.72,187.7344,-65.8402,3,3,3339.0,1.25116,,106.351,GIANT,6,2.538626,2656
TIC 425428850,425428850,100,100,12.01,200.6615,-50.106,3,1,3465.0,1.26823,,137.821,GIANT,6,2.608396,2657
TIC 338248268,338248268,100,100,10.23,198.5043,-68.7774,3,3,4730.0,2.05714,,206.991,GIANT,6,2.672528,2658
TIC 255957373,255957373,100,100,11.73,198.6828,-58.2372,3,1,4440.0,1.50197,,252.633,GIANT,6,2.699323,2659
TIC 72863988,72863988,100,100,10.87,188.9075,-43.0312,2,2,4989.0,2.10195,,324.351,GIANT,6,2.819245,2660
TIC 326661506,326661506,100,100,12.57,188.4233,-70.133,3,3,3380.0,1.43025,,183.153,GIANT,6,2.824824,2661
TIC 93228636,93228636,100,100,10.29,174.8679,-52.6835,2,1,5097.5,2.43159,,290.69,GIANT,6,2.829781,2662
TIC 305900206,305900206,100,100,12.55,178.8324,-64.1716,3,2,3483.0,1.49394,,197.015,GIANT,6,2.858666,2663
TIC 54361956,54361956,100,100,10.81,161.8956,-30.6359,1,1,5045.4,2.49372,,362.391,GIANT,6,2.955695,2664
TIC 361815989,361815989,100,100,13.38,195.2299,-77.1416,3,3,3348.0,1.43173,,195.082,GIANT,6,2.987722,2665
TIC 21946525,21946525,100,100,10.61,181.9907,-44.062,2,2,5217.1,3.03705,,431.667,GIANT,6,3.086904,2666
TIC 188128470,188128470,100,100,11.54,162.1688,-24.7194,1,1,4953.52,2.46561,,521.207,GIANT,6,3.091849,2667
TIC 82255371,82255371,100,100,10.38,168.9158,-48.7836,2,1,4991.68,3.44737,,404.896,GIANT,6,3.150976,2668
TIC 22319809,22319809,100,100,10.27,183.9576,-45.478,2,2,5009.0,3.81571,,435.528,GIANT,6,3.217151,2669
TIC 414929408,414929408,100,100,10.26,189.1089,-64.6238,3,3,5111.0,3.85165,,425.016,GIANT,6,3.223294,2670
TIC 72761468,72761468,100,100,10.25,188.5115,-43.6305,2,2,5200.0,3.86791,,480.345,GIANT,6,3.224953,2671
TIC 328851699,328851699,100,100,10.15,191.3896,-66.3622,3,3,5019.0,4.50685,,447.15,GIANT,6,3.337746,2672
TIC 384513078,384513078,100,100,10.07,253.1102,-79.1352,4,2,5042.0,4.93786,,523.425,GIANT,6,3.401078,2673
