target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 273219471,273219471,100,100,9.94,185.718,-48.045,2,2,7551.0,1.65889,1.75,325.011,DWARF,2,2.427635,102
TIC 278050655,278050655,100,100,8.41,178.2973,-36.3652,2,3,6235.0,2.6308,1.21,196.594,DWARF,2,2.522176,103
TIC 158151583,158151583,100,100,9.51,162.1765,-37.7212,2,4,7763.0,2.00222,1.83,343.278,DWARF,2,2.505024,104
TIC 334782805,334782805,100,100,9.71,184.4445,-53.2543,3,1,7792.0,1.68774,1.85,314.123,DWARF,2,2.396611,105
TIC 308466048,308466048,100,100,8.9,184.2954,-60.1943,3,2,7565.0,2.14596,1.75,222.718,DWARF,2,2.443243,106
TIC 336945444,336945444,100,100,8.35,196.5436,-68.1596,3,3,7940.0,2.29681,,178.4428,DWARF,2,2.39225,107
TIC 456963322,456963322,100,100,9.56,201.6231,-59.3178,3,4,8198.0,1.77086,2.01,312.0,DWARF,2,2.408368,108
TIC 426844180,426844180,100,100,9.49,236.602,-68.9132,4,1,7971.0,1.76952,1.92,309.928,DWARF,2,2.393711,109
TIC 309638349,309638349,100,100,8.21,248.1861,-71.9436,4,2,8205.0,2.47905,2.01,249.147,DWARF,2,2.430571,110
TIC 422139499,422139499,100,100,9.27,280.5732,-74.4662,4,3,7366.0,1.89973,1.68,261.076,DWARF,2,2.411384,111
TIC 364623323,364623323,100,100,9.88,253.9529,-68.1688,4,4,8101.0,1.6182,1.97,344.388,DWARF,2,2.394064,112
TIC 188209486,188209486,100,100,9.71,162.7254,-25.3553,1,1,7065.0,2.02946,1.563,332.859,DWARF,2,2.556761,113
TIC 434490649,434490649,100,100,8.48,172.7167,-19.8321,1,2,6900.0,2.56108,1.502,230.596,DWARF,2,2.512846,114
TIC 143059148,143059148,100,100,9.2,167.8501,-9.3575,1,3,5954.2,2.39869,1.09,238.835,DWARF,2,2.599948,115
TIC 36841966,36841966,100,100,9.31,156.0743,-9.8604,1,4,6083.0,2.25305,1.139,245.252,DWARF,2,2.567542,116
TIC 272962254,272962254,100,100,8.92,170.5568,-51.2694,2,1,7269.0,2.18656,1.64,255.867,DWARF,2,2.463523,117
TIC 332728505,332728505,100,100,8.87,180.4978,-50.1638,2,2,7601.46,2.14044,1.77,254.878,DWARF,2,2.435006,118
TIC 293110952,293110952,100,100,10.54,178.4004,-29.098,2,3,7417.0,1.79087,1.7,456.293,DWARF,2,2.614128,119
TIC 54237397,54237397,100,100,8.65,161.0513,-34.2578,2,4,6889.0,2.54843,1.5,250.033,DWARF,2,2.542545,120
TIC 456916705,456916705,100,100,9.3,201.6051,-54.0952,3,1,8520.0,1.8558,2.12,297.12,DWARF,2,2.397062,121
TIC 271935459,271935459,100,100,8.86,187.3731,-58.4077,3,2,8462.0,2.17488,,258.695,DWARF,2,2.446871,122
TIC 342995661,342995661,100,100,7.57,205.6116,-69.247,3,3,8806.0,2.75267,2.21,218.852,DWARF,2,2.393508,123
TIC 449682552,449682552,100,100,9.17,200.812,-61.0772,3,4,7687.0,1.93852,,248.272,DWARF,2,2.408941,124
TIC 455745342,455745342,100,100,9.49,229.7827,-63.9588,4,1,7337.0,1.77273,1.66,264.68,DWARF,2,2.395285,125
TIC 425858451,425858451,100,100,7.45,234.7773,-72.2978,4,2,9902.0,2.95323,2.53,253.54,DWARF,2,2.430595,126
TIC 352077779,352077779,100,100,8.0,284.1079,-75.8482,4,3,6667.0,2.55129,1.41,175.173,DWARF,2,2.41352,127
TIC 304741036,304741036,100,100,9.53,260.7212,-62.1889,4,4,9219.0,1.75402,2.34,362.525,DWARF,2,2.394069,128
TIC 193249652,193249652,100,100,9.43,158.0409,-29.2775,1,1,9524.0,2.2495,2.42,464.802,DWARF,2,2.590172,129
TIC 97824620,97824620,100,100,9.75,171.2212,-24.3122,1,2,6326.0,2.01344,1.249,291.256,DWARF,2,2.557877,130
TIC 443582139,443582139,100,100,8.07,167.7865,-5.3217,1,3,8065.0,3.4439,1.956,323.167,DWARF,2,2.688101,131
TIC 101413156,101413156,100,100,8.28,148.8679,-19.9792,1,4,9000.0,2.86675,2.272,332.908,DWARF,2,2.57078,132
TIC 147214032,147214032,100,100,9.23,162.4325,-45.754,2,1,6271.0,2.04123,1.22,222.926,DWARF,2,2.465784,133
TIC 134902944,134902944,100,100,8.78,183.9688,-36.7577,2,2,6840.0,2.20004,1.48,224.212,DWARF,2,2.440861,134
TIC 157212865,157212865,100,100,9.66,175.7808,-31.6434,2,3,7857.0,2.28848,1.87,422.083,DWARF,2,2.651094,135
TIC 106195671,106195671,100,100,9.96,158.3488,-38.9146,2,4,9625.0,1.95497,2.45,513.936,DWARF,2,2.57428,136
TIC 411942227,411942227,100,100,8.2,189.8159,-57.3233,3,1,5660.0,2.3919,1.01,135.675,DWARF,2,2.397486,137
TIC 261683453,261683453,100,100,9.59,185.7575,-56.947,3,2,7418.0,1.84225,,311.572,DWARF,2,2.448697,138
TIC 394573464,394573464,100,100,8.2,200.8829,-73.794,3,3,9244.0,2.40843,2.34,262.945,DWARF,2,2.403468,139
TIC 391941857,391941857,100,100,9.52,218.1399,-63.9648,3,4,7889.0,1.79033,1.89,290.484,DWARF,2,2.409866,140
TIC 298821328,298821328,100,100,9.56,243.2529,-63.8866,4,1,8246.0,1.75103,2.02,327.034,DWARF,2,2.398587,141
TIC 407260845,407260845,100,100,8.02,238.4692,-78.1587,4,2,10175.0,2.59124,2.61,293.684,DWARF,2,2.431015,142
TIC 311292935,311292935,100,100,9.94,258.19,-75.0458,4,3,8191.0,1.63989,2.0,364.364,DWARF,2,2.417629,143
TIC 464285628,464285628,100,100,9.44,279.7652,-64.7882,4,4,7489.0,1.80101,1.72,284.331,DWARF,2,2.399032,144
TIC 187988942,187988942,100,100,8.39,159.8452,-26.301,1,1,7354.0,2.88032,1.671,273.88,DWARF,2,2.596881,145
TIC 20500617,20500617,100,100,9.78,169.122,-25.6644,1,2,7053.0,2.12097,1.559,362.248,DWARF,2,2.609069,146
TIC 321291218,321291218,100,100,8.47,159.4092,-9.7184,1,3,7649.0,3.92825,1.79,409.262,DWARF,2,2.882398,147
TIC 385206853,385206853,100,100,9.17,154.1615,-15.8684,1,4,7643.0,2.4313,1.786,346.765,DWARF,2,2.605677,148
TIC 94384756,94384756,100,100,8.69,177.4371,-51.1356,2,1,7448.12,2.37396,1.71,253.371,DWARF,2,2.488947,149
TIC 22619100,22619100,100,100,8.85,185.0189,-47.7988,2,2,9677.0,2.2002,2.47,347.263,DWARF,2,2.454924,150
TIC 152061781,152061781,100,100,8.53,169.5435,-36.4332,2,3,7524.0,2.97198,1.74,308.02,DWARF,2,2.652092,151
TIC 53735810,53735810,100,100,11.25,158.2251,-34.9899,2,4,7051.0,1.47741,1.56,500.258,DWARF,2,2.589002,152
TIC 167209483,167209483,100,100,8.38,193.1319,-53.0467,3,1,8596.0,2.29895,2.15,254.86,DWARF,2,2.399059,153
TIC 398764122,398764122,100,100,9.9,180.2588,-57.7604,3,2,8325.0,1.71989,2.05,362.383,DWARF,2,2.451001,154
TIC 394608111,394608111,100,100,9.34,201.3767,-73.114,3,3,7972.0,1.86357,1.92,291.087,DWARF,2,2.408691,155
TIC 321532495,321532495,100,100,9.19,205.8963,-63.8136,3,4,7934.0,1.93586,1.9,257.071,DWARF,2,2.411748,156
TIC 361281902,361281902,100,100,8.36,242.6876,-68.4826,4,1,7055.0,2.31245,1.56,206.671,DWARF,2,2.400145,157
TIC 425729141,425729141,100,100,9.82,233.6345,-73.2821,4,2,9857.0,1.71639,2.52,425.381,DWARF,2,2.433232,158
TIC 294194333,294194333,100,100,7.26,264.7703,-70.6942,4,3,7906.0,3.0472,1.89,192.216,DWARF,2,2.419802,159
TIC 303617494,303617494,100,100,9.33,271.8957,-60.0642,4,4,8007.0,1.85078,1.93,298.256,DWARF,2,2.40071,160
TIC 52107085,52107085,100,100,8.71,155.3052,-21.9517,1,1,6593.0,2.70456,1.375,256.608,DWARF,2,2.606193,161
TIC 167800999,167800999,100,100,9.24,162.3283,-21.4228,1,2,6026.0,2.41754,1.117,252.525,DWARF,2,2.614747,162
TIC 386615559,386615559,100,100,8.79,159.8149,-14.5024,1,3,,,,88.9145,DWARF,2,999.0,163
TIC 26351213,26351213,100,100,8.64,154.1984,-10.773,1,4,7307.0,2.9258,1.653,302.65,DWARF,2,2.660489,164
TIC 163151964,163151964,100,100,8.8,172.6004,-44.2446,2,1,7551.0,2.3222,1.75,278.027,DWARF,2,2.491799,165
TIC 277961624,277961624,100,100,9.19,177.7955,-40.7688,2,2,8123.0,2.04062,1.98,302.507,DWARF,2,2.457524,166
TIC 23613091,23613091,100,100,8.43,169.7388,-35.202,2,3,6743.0,3.18764,1.44,269.279,DWARF,2,2.692939,167
TIC 147660886,147660886,100,100,9.49,164.0316,-43.3767,2,4,7297.0,2.22759,1.65,328.475,DWARF,2,2.593671,168
TIC 419686982,419686982,100,100,9.09,191.5205,-56.4793,3,1,7714.0,1.95272,1.81,261.311,DWARF,2,2.39928,169
TIC 390230585,390230585,100,100,9.99,183.7446,-56.0745,3,2,8483.0,1.70531,2.11,375.281,DWARF,2,2.461607,170
TIC 326662358,326662358,100,100,8.1,188.7089,-69.8916,3,3,7355.0,2.50169,,175.439,DWARF,2,2.416467,171
TIC 209285254,209285254,100,100,8.23,210.1525,-54.2079,3,4,8428.0,2.4168,2.09,240.922,DWARF,2,2.412481,172
TIC 38557362,38557362,100,100,9.9,226.5171,-59.0147,4,1,8189.0,1.62387,2.0,311.103,DWARF,2,2.401103,173
TIC 403506500,403506500,100,100,8.82,230.6877,-77.7055,4,2,8675.0,2.1698,2.17,299.813,DWARF,2,2.436839,174
TIC 404192016,404192016,100,100,8.74,294.7767,-76.0851,4,3,9423.0,2.175,2.4,311.089,DWARF,2,2.422919,175
TIC 306518087,306518087,100,100,8.54,265.1587,-65.8605,4,4,7815.0,2.23147,1.86,249.026,DWARF,2,2.405182,176
TIC 192990023,192990023,100,100,10.87,155.3451,-28.6944,1,1,7378.0,1.8076,1.68,540.074,DWARF,2,2.688205,177
TIC 434492105,434492105,100,100,9.82,172.7971,-23.5986,1,2,7306.0,2.13917,1.652,386.253,DWARF,2,2.624491,178
TIC 54986420,54986420,100,100,11.98,160.4533,-7.5087,1,3,,,,256.331,DWARF,2,999.0,179
TIC 33319265,33319265,100,100,8.75,150.1871,-10.3912,1,4,6620.0,2.94082,1.39,279.126,DWARF,2,2.686937,180
TIC 146758451,146758451,100,100,8.21,160.5772,-47.0097,2,1,6098.0,2.67591,1.15,176.579,DWARF,2,2.496943,181
TIC 21820656,21820656,100,100,9.98,181.4633,-46.971,2,2,7962.0,1.72617,1.92,372.93,DWARF,2,2.470167,182
TIC 57456588,57456588,100,100,8.67,172.5431,-32.4162,2,3,6099.2,3.07459,1.15,246.414,DWARF,2,2.709574,183
TIC 147135718,147135718,100,100,8.17,161.8791,-42.8002,2,4,7874.0,3.1317,1.88,288.543,DWARF,2,2.62556,184
TIC 160827917,160827917,100,100,9.72,189.9009,-52.3734,3,1,7872.0,1.69858,1.88,320.101,DWARF,2,2.404172,185
TIC 465937746,465937746,100,100,9.37,164.7555,-60.4836,3,2,7782.0,1.97176,,332.646,DWARF,2,2.463708,186
TIC 328701924,328701924,100,100,8.76,190.9055,-69.0779,3,3,9217.0,2.16983,2.34,309.83,DWARF,2,2.424851,187
TIC 453635313,453635313,100,100,8.88,205.5952,-56.8607,3,4,8919.0,2.09186,2.25,293.359,DWARF,2,2.417065,188
TIC 361850191,361850191,100,100,9.89,243.9675,-66.7647,4,1,7424.0,1.62921,1.7,313.736,DWARF,2,2.401954,189
TIC 403592950,403592950,100,100,9.8,231.6495,-77.7585,4,2,7666.0,1.73362,1.8,327.335,DWARF,2,2.437908,190
TIC 382148936,382148936,100,100,8.28,285.673,-71.8654,4,3,7874.0,2.41828,1.88,239.137,DWARF,2,2.423013,191
TIC 75069619,75069619,100,100,8.88,266.4081,-57.9996,4,4,6214.0,2.0682,1.2,191.409,DWARF,2,2.407185,192
TIC 187990953,187990953,100,100,9.72,159.9518,-29.8076,1,1,7917.0,2.41816,1.9,473.758,DWARF,2,2.71097,193
TIC 168384869,168384869,100,100,8.19,166.5171,-27.8224,1,2,6659.0,3.17683,1.404,240.83,DWARF,2,2.641988,194
TIC 391826281,391826281,100,100,8.06,160.2402,-12.1951,1,3,6410.0,,,127.013,UNKNOWN,5,999.0,195
TIC 308821501,308821501,100,100,8.87,151.9277,-14.1652,1,4,7173.0,2.89747,1.603,328.747,DWARF,2,2.698038,196
TIC 121056099,121056099,100,100,9.54,164.6918,-53.8526,2,1,8518.0,1.9832,2.12,361.391,DWARF,2,2.502733,197
TIC 165228223,165228223,100,100,8.44,178.8625,-39.6061,2,2,6412.0,2.46611,1.29,193.822,DWARF,2,2.472025,198
TIC 157137142,157137142,100,100,8.88,175.2513,-33.9268,2,3,8069.0,3.03615,1.96,398.856,DWARF,2,2.740646,199
TIC 23188170,23188170,100,100,8.05,166.6079,-33.7476,2,4,6474.0,3.32186,1.32,222.927,DWARF,2,2.652763,200
TIC 273705954,273705954,100,100,9.21,189.0167,-57.4567,3,1,7855.0,1.91232,1.87,269.306,DWARF,2,2.405121,201
TIC 266374354,266374354,100,100,8.73,175.1587,-57.6836,3,2,7937.0,2.29178,1.91,274.46,DWARF,2,2.466346,202
TIC 311838200,311838200,100,100,9.82,181.8622,-70.4894,3,3,7034.0,1.70495,,256.316,DWARF,2,2.427423,203
TIC 449032178,449032178,100,100,9.92,215.6777,-67.2669,3,4,7688.0,1.64829,1.8,317.969,DWARF,2,2.418067,204
TIC 263493796,263493796,100,100,9.45,230.9242,-67.9591,4,1,8016.0,1.81258,1.94,312.927,DWARF,2,2.406594,205
TIC 309733062,309733062,100,100,8.78,248.6286,-77.2276,4,2,7306.0,2.19525,1.65,243.802,DWARF,2,2.438968,206
TIC 381928413,381928413,100,100,9.37,283.3938,-69.3398,4,3,7563.0,1.89436,,298.537,DWARF,2,2.428925,207
TIC 447614965,447614965,100,100,8.79,254.0877,-61.7723,4,4,6758.0,2.15214,1.45,217.623,DWARF,2,2.423741,208
TIC 179225467,179225467,100,100,9.58,158.3312,-21.0865,1,1,7746.0,2.52263,1.83,448.075,DWARF,2,2.719707,209
TIC 168383678,168383678,100,100,9.25,166.3918,-25.0192,1,2,7413.0,2.53213,1.69,348.533,DWARF,2,2.656972,210
TIC 289818861,289818861,100,100,9.49,161.0788,-17.5289,1,3,5427.0,,,93.9422,UNKNOWN,5,999.0,211
TIC 434484010,434484010,100,100,8.32,156.4472,-18.4351,1,4,7347.0,3.29571,1.67,303.533,DWARF,2,2.699898,212
TIC 94248553,94248553,100,100,7.71,177.058,-49.9942,2,1,7926.0,3.06371,1.9,235.802,DWARF,2,2.514495,213
TIC 258321864,258321864,100,100,9.76,182.3783,-46.4768,2,2,7338.0,1.84537,1.66,322.957,DWARF,2,2.484167,214
TIC 107138561,107138561,100,100,9.25,183.3051,-35.3668,2,3,9165.0,2.78978,2.32,498.894,DWARF,2,2.74114,215
TIC 146172909,146172909,100,100,8.57,157.7669,-42.7128,2,4,7565.0,3.05661,1.75,321.842,DWARF,2,2.68448,216
TIC 333771883,333771883,100,100,9.01,182.1495,-52.1129,3,1,9749.0,2.00467,2.49,342.786,DWARF,2,2.406086,217
TIC 451063405,451063405,100,100,9.72,187.6853,-61.1219,3,2,7372.0,1.82573,,236.946,DWARF,2,2.466873,218
TIC 442974523,442974523,100,100,7.66,198.4458,-64.3134,3,3,8348.0,2.81124,2.06,218.365,DWARF,2,2.429796,219
TIC 402270550,402270550,100,100,10.13,220.4294,-64.0063,3,4,8273.0,1.57124,2.03,363.307,DWARF,2,2.418485,220
TIC 340166167,340166167,100,100,8.62,237.8232,-65.8166,4,1,7491.0,2.19695,1.72,240.432,DWARF,2,2.40764,221
TIC 402749732,402749732,100,100,8.01,224.5007,-77.1232,4,2,9392.0,2.64264,2.39,273.774,DWARF,2,2.446076,222
TIC 352228796,352228796,100,100,7.33,288.5897,-77.0478,4,3,8171.0,3.04683,2.0,194.577,DWARF,2,2.433696,223
TIC 301400832,301400832,100,100,8.82,256.2274,-66.6789,4,4,7733.0,2.14256,1.82,266.647,DWARF,2,2.425866,224
TIC 168274937,168274937,100,100,8.55,154.0037,-26.5944,1,1,10584.0,3.25513,2.74,488.282,DWARF,2,2.735137,225
TIC 364939775,364939775,100,100,8.36,169.9526,-28.6164,1,2,6558.0,3.12567,1.359,247.711,DWARF,2,2.661886,226
TIC 396902064,396902064,100,100,10.91,168.8428,-7.8249,1,3,,,,2410.91,UNKNOWN,5,999.0,227
TIC 348964551,348964551,100,100,8.38,149.3039,-16.7511,1,4,7051.0,3.37652,1.558,303.903,DWARF,2,2.732939,228
TIC 82200755,82200755,100,100,8.01,168.79,-51.3387,2,1,7005.0,2.86821,1.54,210.025,DWARF,2,2.517222,229
TIC 21644961,21644961,100,100,9.39,180.4033,-46.0054,2,2,7510.0,2.02088,1.73,310.777,DWARF,2,2.489081,230
TIC 57403493,57403493,100,100,8.58,172.0248,-35.199,2,3,6828.0,3.2774,1.47,303.373,DWARF,2,2.747059,231
TIC 146589986,146589986,100,100,9.76,159.2214,-42.5416,2,4,10395.0,2.33837,2.68,587.196,DWARF,2,2.689826,232
TIC 68087435,68087435,100,100,9.43,193.5468,-55.9621,3,1,7375.0,1.82681,,227.278,DWARF,2,2.409387,233
TIC 309995411,309995411,100,100,9.2,184.8171,-61.9647,3,2,7569.0,2.0809,1.76,288.975,DWARF,2,2.476502,234
TIC 343715333,343715333,100,100,8.75,206.7415,-68.6779,3,3,7957.0,2.19357,1.91,267.767,DWARF,2,2.432303,235
TIC 325822843,325822843,100,100,8.94,209.8176,-65.7711,3,4,9598.0,2.08869,2.45,325.848,DWARF,2,2.427748,236
TIC 262916774,262916774,100,100,8.72,229.7309,-67.0151,4,1,8407.0,2.15254,2.08,279.159,DWARF,2,2.409902,237
TIC 407226488,407226488,100,100,7.62,238.1683,-79.404,4,2,9838.0,2.89514,2.51,252.719,DWARF,2,2.447339,238
TIC 294681366,294681366,100,100,7.37,267.2802,-71.0954,4,3,8442.0,3.02243,2.09,214.514,DWARF,2,2.434713,239
TIC 364214419,364214419,100,100,8.82,252.0019,-68.5445,4,4,9605.0,2.15067,2.45,336.043,DWARF,2,2.429148,240
TIC 70872507,70872507,100,100,9.34,152.3059,-31.7771,1,1,7073.0,2.92107,1.57,406.508,DWARF,2,2.799084,241
TIC 308098190,308098190,100,100,9.41,168.3244,-17.4047,1,2,7843.0,2.47953,1.867,411.525,DWARF,2,2.670739,242
TIC 55099399,55099399,100,100,11.34,162.0569,-11.3471,1,3,,,,4.5632,UNKNOWN,5,999.0,243
TIC 296884135,296884135,100,100,9.19,158.8333,-16.2405,1,4,6340.8,2.88634,1.256,320.65,DWARF,2,2.758695,244
TIC 81077799,81077799,100,100,8.45,166.6366,-53.732,2,1,6332.0,2.59262,1.25,201.957,DWARF,2,2.517478,245
TIC 334496829,334496829,100,100,8.85,183.3957,-49.8991,2,2,6559.0,2.34109,1.36,230.77,DWARF,2,2.508836,246
TIC 142209361,142209361,100,100,10.39,180.3655,-32.2263,2,3,6339.0,2.1676,1.25,409.571,DWARF,2,2.749958,247
TIC 49005659,49005659,100,100,9.01,164.2186,-32.5564,2,4,7390.0,2.80045,1.68,354.406,DWARF,2,2.696456,248
TIC 167856563,167856563,100,100,9.89,193.2385,-53.6077,3,1,8304.0,1.6467,2.05,339.651,DWARF,2,2.411229,249
TIC 466108800,466108800,100,100,10.71,165.1143,-60.4231,3,2,7009.0,1.51643,1.54,381.457,DWARF,2,2.503645,250
TIC 395178756,395178756,100,100,7.72,204.8851,-72.5044,3,3,7574.0,2.78688,1.76,195.788,DWARF,2,2.434237,251
TIC 382676917,382676917,100,100,9.49,216.0672,-62.3802,3,4,7423.0,1.84404,,358.322,DWARF,2,2.429541,252
TIC 454991139,454991139,100,100,9.77,227.9394,-62.879,4,1,9161.0,1.69298,2.32,313.758,DWARF,2,2.411304,253
TIC 309896606,309896606,100,100,9.08,249.2968,-74.7921,4,2,7648.0,2.08311,1.79,287.33,DWARF,2,2.453424,254
TIC 311862809,311862809,100,100,9.38,262.6951,-72.3483,4,3,8524.0,1.92445,2.12,348.829,DWARF,2,2.444613,255
TIC 303919131,303919131,100,100,9.72,278.2364,-64.4661,4,4,7800.0,1.76073,1.85,332.208,DWARF,2,2.435386,256
TIC 193041264,193041264,100,100,9.58,156.0468,-24.4383,1,1,7057.0,2.79945,1.56,438.064,DWARF,2,2.810145,257
TIC 434496663,434496663,100,100,10.19,173.025,-20.6327,1,2,6433.0,2.10148,1.3,370.146,DWARF,2,2.683051,258
TIC 471012416,471012416,100,100,11.82,160.7473,-9.2087,1,3,,,,12.281,UNKNOWN,5,999.0,259
TIC 296884440,296884440,100,100,8.09,158.8323,-17.1965,1,4,7508.0,3.85796,1.731,328.828,DWARF,2,2.790715,260
TIC 146893854,146893854,100,100,8.09,161.0873,-46.2069,2,1,6261.0,2.83795,1.22,183.467,DWARF,2,2.524009,261
TIC 134907045,134907045,100,100,9.5,184.051,-40.5053,2,2,8016.0,2.02285,1.94,353.335,DWARF,2,2.511927,262
TIC 181241149,181241149,100,100,8.72,175.0017,-39.4448,2,3,6975.0,3.24888,1.53,322.088,DWARF,2,2.767467,263
TIC 106404087,106404087,100,100,9.12,159.5218,-39.3355,2,4,6620.0,2.87063,1.39,329.257,DWARF,2,2.739954,264
TIC 288216661,288216661,100,100,9.43,187.218,-53.6935,3,1,7906.0,1.83516,1.89,306.295,DWARF,2,2.413348,265
TIC 375999836,375999836,100,100,9.37,178.9821,-56.7547,3,2,8570.0,2.06712,2.14,355.633,DWARF,2,2.504731,266
TIC 395002517,395002517,100,100,9.51,203.9572,-72.4474,3,3,7351.0,1.85977,1.67,280.22,DWARF,2,2.440918,267
TIC 264383451,264383451,100,100,7.57,217.1744,-55.2217,3,4,8119.0,2.88409,1.98,200.754,DWARF,2,2.434018,268
TIC 340389150,340389150,100,100,9.49,237.9346,-60.7868,4,1,7322.0,1.80784,,263.625,DWARF,2,2.41232,269
TIC 448929283,448929283,100,100,7.78,214.847,-71.744,4,2,8464.0,2.82108,2.1,233.572,DWARF,2,2.456831,270
TIC 343757355,343757355,100,100,8.83,273.4247,-74.2203,4,3,7420.0,2.18913,1.7,252.219,DWARF,2,2.446543,271
TIC 365660213,365660213,100,100,9.08,274.6311,-62.8548,4,4,9954.0,2.04659,2.55,373.203,DWARF,2,2.438062,272
TIC 53576229,53576229,100,100,8.9,157.2559,-32.2906,1,1,7124.0,3.27963,1.58,373.79,DWARF,2,2.81165,273
TIC 461161123,461161123,100,100,9.16,165.784,-25.1769,1,2,6925.1,2.66516,1.51,327.259,DWARF,2,2.683447,274
TIC 413373646,413373646,100,100,11.86,161.1166,-18.6383,1,3,3191.0,,,12.9368,UNKNOWN,5,999.0,275
TIC 289709680,289709680,100,100,10.02,146.4005,-16.3713,1,4,7773.0,2.72412,1.84,591.304,DWARF,2,2.874452,276
TIC 162304910,162304910,100,100,8.02,169.2912,-43.8187,2,1,8762.0,2.91728,2.2,285.273,DWARF,2,2.533956,277
TIC 400923963,400923963,100,100,9.91,178.606,-48.9392,2,2,7418.0,1.84225,,331.886,DWARF,2,2.512697,278
TIC 57352825,57352825,100,100,10.57,171.7302,-34.4799,2,3,6578.0,2.13711,1.37,464.283,DWARF,2,2.773654,279
TIC 146810480,146810480,100,100,8.67,160.5268,-42.8779,2,4,6990.0,3.24471,1.54,322.339,DWARF,2,2.756352,280
TIC 398946443,398946443,100,100,9.16,191.9621,-47.7466,3,1,8401.0,1.9608,2.08,308.155,DWARF,2,2.416867,281
TIC 179473571,179473571,100,100,9.61,187.9581,-62.2349,3,2,8029.0,1.96166,1.94,342.324,DWARF,2,2.507247,282
TIC 327036874,327036874,100,100,8.91,188.8429,-70.3216,3,3,7187.0,2.14223,1.61,241.2,DWARF,2,2.443732,283
TIC 449818558,449818558,100,100,8.93,201.1476,-60.2658,3,4,7318.0,2.1116,1.66,247.107,DWARF,2,2.435223,284
TIC 340620407,340620407,100,100,8.61,238.2356,-63.1105,4,1,7312.0,2.21827,1.65,228.867,DWARF,2,2.414029,285
TIC 426880281,426880281,100,100,9.74,236.7878,-70.8119,4,2,7458.56,1.81738,1.71,315.319,DWARF,2,2.466891,286
TIC 295253681,295253681,100,100,8.58,270.6262,-70.4147,4,3,7508.0,2.32032,1.73,247.468,DWARF,2,2.447096,287
TIC 75919697,75919697,100,100,8.52,268.3914,-59.7072,4,4,8257.0,2.32935,2.03,271.498,DWARF,2,2.438469,288
TIC 71156479,71156479,100,100,8.61,153.7667,-33.3989,1,1,8849.0,3.75918,2.23,480.889,DWARF,2,2.872186,289
TIC 415696787,415696787,100,100,8.17,163.8473,-23.0394,1,2,6723.0,3.36599,1.431,257.238,DWARF,2,2.688226,290
TIC 148576168,148576168,100,100,12.65,164.9583,-6.8797,1,3,3295.0,,,30.8685,UNKNOWN,5,999.0,291
TIC 332703779,332703779,100,100,8.74,150.0932,-17.8298,1,4,10772.0,3.83156,2.8,647.267,DWARF,2,2.914751,292
TIC 162583544,162583544,100,100,8.41,170.114,-47.1468,2,1,6792.0,2.68005,1.46,227.56,DWARF,2,2.538286,293
TIC 163491963,163491963,100,100,9.92,173.8813,-42.7272,2,2,7382.0,1.83983,1.68,355.045,DWARF,2,2.513555,294
TIC 142160632,142160632,100,100,9.42,179.8698,-33.2229,2,3,7166.0,2.81867,1.6,404.936,DWARF,2,2.784088,295
TIC 147135994,147135994,100,100,8.16,161.8465,-42.569,2,4,7651.0,3.65973,1.79,323.147,DWARF,2,2.758898,296
TIC 245264282,245264282,100,100,9.69,199.3416,-52.255,3,1,9109.0,1.74289,2.3,364.983,DWARF,2,2.42054,297
TIC 287893983,287893983,100,100,8.52,184.8367,-59.2913,3,2,9789.0,2.53292,2.5,321.492,DWARF,2,2.511243,298
TIC 328240977,328240977,100,100,8.88,190.4768,-67.7919,3,3,7919.0,2.1778,1.9,277.203,DWARF,2,2.452036,299
TIC 331287870,331287870,100,100,7.87,212.4336,-60.582,3,4,9398.0,2.70801,2.39,237.676,DWARF,2,2.439301,300
TIC 461002052,461002052,100,100,8.37,232.2605,-61.6018,4,1,8463.0,2.34946,2.1,249.783,DWARF,2,2.415936,301
TIC 362170051,362170051,100,100,8.13,245.3467,-71.0758,4,2,6515.0,2.65358,1.34,189.96,DWARF,2,2.473664,302
TIC 276644274,276644274,100,100,9.41,265.3342,-80.0929,4,3,8768.0,1.92046,2.2,341.854,DWARF,2,2.448811,303
TIC 255769887,255769887,100,100,9.64,258.8621,-65.7706,4,4,8186.0,1.82955,2.0,354.572,DWARF,2,2.452689,304
TIC 71403283,71403283,100,100,8.08,154.8717,-31.8892,1,1,6422.0,4.47675,1.29,300.898,DWARF,2,2.917926,305
TIC 434502031,434502031,100,100,8.19,173.4028,-20.5464,1,2,7646.0,3.3516,1.79,302.35,DWARF,2,2.688504,306
TIC 422247088,422247088,100,100,13.0,162.6347,-13.4366,1,3,,,,42.1014,UNKNOWN,5,999.0,307
TIC 293607057,293607057,100,100,10.63,153.6697,-15.6428,1,4,6736.88,2.60866,1.44,589.423,DWARF,2,2.958835,308
TIC 94014283,94014283,100,100,8.02,176.4228,-49.5652,2,1,6536.0,2.97251,1.35,201.362,DWARF,2,2.550247,309
TIC 135454100,135454100,100,100,8.18,187.8711,-40.2745,2,2,7596.0,2.74972,1.77,246.976,DWARF,2,2.514577,310
